time	V(v_cuad)	V(v_triag)
1.773600950339399e-04	3.028736e-01	2.067416e+00
1.774600950339399e-04	3.028830e-01	2.106166e+00
1.775600950339399e-04	3.028923e-01	2.144984e+00
1.776600950339399e-04	3.029018e-01	2.183737e+00
1.777600950339399e-04	3.029111e-01	2.222551e+00
1.778600950339399e-04	3.029206e-01	2.261305e+00
1.779600950339399e-04	3.029299e-01	2.300118e+00
1.780600950339399e-04	3.029394e-01	2.338873e+00
1.781600950339399e-04	3.029487e-01	2.377685e+00
1.782600950339399e-04	3.029582e-01	2.416439e+00
1.783600950339399e-04	3.029675e-01	2.455251e+00
1.784600950339399e-04	3.029770e-01	2.494005e+00
1.785600950339399e-04	3.029863e-01	2.532817e+00
1.786600950339399e-04	3.029958e-01	2.571571e+00
1.787600950339399e-04	3.030051e-01	2.610381e+00
1.788600950339399e-04	3.030146e-01	2.649136e+00
1.789600950339399e-04	3.030240e-01	2.687946e+00
1.790600950339399e-04	3.030336e-01	2.726701e+00
1.791600950339399e-04	3.030430e-01	2.765512e+00
1.792600950339399e-04	3.030528e-01	2.804269e+00
1.793600950339399e-04	3.030627e-01	2.843084e+00
1.794600950339399e-04	3.030734e-01	2.881850e+00
1.795600950339399e-04	3.030849e-01	2.920682e+00
1.796600950339399e-04	3.030989e-01	2.959483e+00
1.797600950339399e-04	3.031168e-01	2.998380e+00
1.798600950339399e-04	3.031430e-01	3.037306e+00
1.799600950339399e-04	3.031842e-01	3.076431e+00
1.800600950339399e-04	3.032539e-01	3.115742e+00
1.801600950339399e-04	3.033760e-01	3.155441e+00
1.802600950339399e-04	3.036287e-01	3.195379e+00
1.803600950339399e-04	3.050660e-01	3.235005e+00
1.803616575339399e-04	3.054079e-01	3.235605e+00
1.803620481589399e-04	3.055813e-01	3.235758e+00
1.803628294089399e-04	3.080659e-01	3.236104e+00
1.803630247214399e-04	3.301503e-01	3.236504e+00
1.803634153464399e-04	2.931198e+00	3.272979e+00
1.803639426909367e-04	4.621342e+00	3.320851e+00
1.803644853391010e-04	4.615289e+00	3.317422e+00
1.803655267649330e-04	4.608625e+00	3.312499e+00
1.803671296171990e-04	4.609026e+00	3.312565e+00
1.803699065530197e-04	4.609751e+00	3.312620e+00
1.803748284720998e-04	4.611495e+00	3.312792e+00
1.803837975020434e-04	4.612896e+00	3.311362e+00
1.803961796746507e-04	4.614055e+00	3.307833e+00
1.804150437141265e-04	4.613324e+00	3.299150e+00
1.804409867550082e-04	4.611347e+00	3.283649e+00
1.804721301299345e-04	4.607995e+00	3.261783e+00
1.805117188997874e-04	4.605248e+00	3.235089e+00
1.805583390020255e-04	4.603524e+00	3.210693e+00
1.806051198498420e-04	4.603555e+00	3.192180e+00
1.806587533502404e-04	4.603476e+00	3.173133e+00
1.807228243894254e-04	4.603652e+00	3.149735e+00
1.807898023266096e-04	4.603255e+00	3.124773e+00
1.808881792670193e-04	4.603195e+00	3.088082e+00
1.809881792670193e-04	4.602766e+00	3.051075e+00
1.810881792670193e-04	4.602733e+00	3.013909e+00
1.811881792670193e-04	4.602294e+00	2.976852e+00
1.812881792670193e-04	4.602260e+00	2.939705e+00
1.813881792670193e-04	4.601826e+00	2.902666e+00
1.814881792670193e-04	4.601788e+00	2.865521e+00
1.815881792670193e-04	4.601356e+00	2.828491e+00
1.816881792670193e-04	4.601316e+00	2.791356e+00
1.817881792670193e-04	4.600886e+00	2.754333e+00
1.818881792670193e-04	4.600844e+00	2.717207e+00
1.819881792670193e-04	4.600417e+00	2.680192e+00
1.820881792670193e-04	4.600372e+00	2.643075e+00
1.821881792670193e-04	4.599947e+00	2.606067e+00
1.822881792670193e-04	4.599901e+00	2.568959e+00
1.823881792670193e-04	4.599478e+00	2.531960e+00
1.824881792670194e-04	4.599430e+00	2.494860e+00
1.825881792670194e-04	4.599010e+00	2.457868e+00
1.826881792670194e-04	4.598958e+00	2.420778e+00
1.827881792670194e-04	4.598540e+00	2.383794e+00
1.828881792670194e-04	4.598487e+00	2.346712e+00
1.829881792670194e-04	4.598071e+00	2.309735e+00
1.830881792670194e-04	4.598016e+00	2.272661e+00
1.831881792670194e-04	4.597601e+00	2.235690e+00
1.832881792670194e-04	4.597544e+00	2.198622e+00
1.833881792670194e-04	4.597131e+00	2.161653e+00
1.834881792670194e-04	4.597070e+00	2.124582e+00
1.835881792670194e-04	4.596656e+00	2.087599e+00
1.836881792670194e-04	4.596586e+00	2.050495e+00
1.837881792670194e-04	4.596163e+00	2.013443e+00
1.838881792670194e-04	4.596071e+00	1.976208e+00
1.839881792670194e-04	4.595614e+00	1.938918e+00
1.840881792670194e-04	4.595460e+00	1.901286e+00
1.841881792670194e-04	4.594917e+00	1.863400e+00
1.842881792670194e-04	4.594651e+00	1.825023e+00
1.843881792670194e-04	4.593979e+00	1.786519e+00
1.843883745795194e-04	4.594007e+00	1.786430e+00
1.843887652045194e-04	4.593927e+00	1.786267e+00
1.843888628607694e-04	4.593714e+00	1.786228e+00
1.843890581732694e-04	4.092620e+00	1.780986e+00
1.843891070013944e-04	3.762747e+00	1.776918e+00
1.843892046576444e-04	3.034256e+00	1.766195e+00
1.843893999701444e-04	9.974592e-01	1.730835e+00
1.843894284308070e-04	6.031347e-01	1.724082e+00
1.843894355459726e-04	5.034504e-01	1.722378e+00
1.843894497763039e-04	3.866574e-01	1.719043e+00
1.843894782369665e-04	3.435063e-01	1.713217e+00
1.843895351582916e-04	3.168153e-01	1.705251e+00
1.843896490009418e-04	3.052584e-01	1.698403e+00
1.843898766862423e-04	3.046199e-01	1.696473e+00
1.843903320568432e-04	3.042850e-01	1.696780e+00
1.843912427980450e-04	3.039351e-01	1.696315e+00
1.843930642804486e-04	3.034504e-01	1.696170e+00
1.843960789738763e-04	3.030147e-01	1.695737e+00
1.844015715049498e-04	3.026550e-01	1.696168e+00
1.844106522410076e-04	3.025025e-01	1.698269e+00
1.844237524325840e-04	3.024605e-01	1.704785e+00
1.844430124086104e-04	3.024903e-01	1.719079e+00
1.844720531138442e-04	3.026067e-01	1.747306e+00
1.845020902093720e-04	3.027315e-01	1.774704e+00
1.845382129578088e-04	3.028108e-01	1.799014e+00
1.845732506248346e-04	3.028339e-01	1.814427e+00
1.846237910821633e-04	3.028268e-01	1.832770e+00
1.846705605344804e-04	3.028224e-01	1.849324e+00
1.847211438758630e-04	3.028226e-01	1.868988e+00
1.847899835143841e-04	3.028326e-01	1.895750e+00
1.848746483027817e-04	3.028393e-01	1.928891e+00
1.849746483027817e-04	3.028503e-01	1.967368e+00
1.850746483027817e-04	3.028577e-01	2.006397e+00
1.851746483027817e-04	3.028692e-01	2.044968e+00
1.852746483027817e-04	3.028766e-01	2.083967e+00
1.853746483027817e-04	3.028880e-01	2.122530e+00
1.854746483027817e-04	3.028954e-01	2.161538e+00
1.855746483027817e-04	3.029068e-01	2.200101e+00
1.856746483027817e-04	3.029141e-01	2.239104e+00
1.857746483027818e-04	3.029256e-01	2.277670e+00
1.858746483027818e-04	3.029329e-01	2.316670e+00
1.859746483027818e-04	3.029444e-01	2.355238e+00
1.860746483027818e-04	3.029517e-01	2.394235e+00
1.861746483027818e-04	3.029631e-01	2.432806e+00
1.862746483027818e-04	3.029705e-01	2.471800e+00
1.863746483027818e-04	3.029819e-01	2.510373e+00
1.864746483027818e-04	3.029893e-01	2.549365e+00
1.865746483027818e-04	3.030007e-01	2.587939e+00
1.866746483027818e-04	3.030082e-01	2.626928e+00
1.867746483027818e-04	3.030196e-01	2.665505e+00
1.868746483027818e-04	3.030270e-01	2.704492e+00
1.869746483027818e-04	3.030385e-01	2.743072e+00
1.870746483027818e-04	3.030461e-01	2.782057e+00
1.871746483027818e-04	3.030579e-01	2.820642e+00
1.872746483027818e-04	3.030661e-01	2.859631e+00
1.873746483027818e-04	3.030790e-01	2.898231e+00
1.874746483027818e-04	3.030895e-01	2.937240e+00
1.875746483027818e-04	3.031068e-01	2.975887e+00
1.876746483027818e-04	3.031256e-01	3.014981e+00
1.877746483027818e-04	3.031592e-01	3.053791e+00
1.878746483027818e-04	3.032088e-01	3.093170e+00
1.879746483027818e-04	3.033000e-01	3.132449e+00
1.880746483027818e-04	3.034618e-01	3.172457e+00
1.880762108027818e-04	3.034663e-01	3.172996e+00
1.880793358027818e-04	3.034737e-01	3.174230e+00
1.880855858027818e-04	3.034885e-01	3.176739e+00
1.880857811152818e-04	3.034890e-01	3.176813e+00
1.880861717402818e-04	3.034900e-01	3.176967e+00
1.880862693965318e-04	3.034902e-01	3.177006e+00
1.880864647090318e-04	3.034907e-01	3.177084e+00
1.880865135371568e-04	3.034906e-01	3.177104e+00
1.880866111934068e-04	3.034221e-01	3.177129e+00
1.880866356074693e-04	3.033828e-01	3.177129e+00
1.880866844355943e-04	3.033097e-01	3.177120e+00
1.880867820918443e-04	3.030758e-01	3.177028e+00
1.880867866514118e-04	3.030649e-01	3.177021e+00
1.880867927308351e-04	3.030524e-01	3.177011e+00
1.880868048896817e-04	3.030299e-01	3.176990e+00
1.880868292073750e-04	3.029912e-01	3.176944e+00
1.880868778427615e-04	3.029347e-01	3.176850e+00
1.880869751135344e-04	3.028817e-01	3.176687e+00
1.880871696550804e-04	3.029066e-01	3.176584e+00
1.880875587381723e-04	3.030915e-01	3.176931e+00
1.880882995061220e-04	3.033013e-01	3.177636e+00
1.880893490822313e-04	3.033474e-01	3.178097e+00
1.880910435690278e-04	3.033601e-01	3.178782e+00
1.880936234892257e-04	3.033644e-01	3.179793e+00
1.880987833296214e-04	3.033850e-01	3.181836e+00
1.881091030104130e-04	3.034257e-01	3.185869e+00
1.881297423719961e-04	3.035325e-01	3.193788e+00
1.881510560488694e-04	3.036572e-01	3.201814e+00
1.881791662294966e-04	3.038589e-01	3.212475e+00
1.882103758919136e-04	3.042035e-01	3.224601e+00
1.882164111857045e-04	3.043183e-01	3.227001e+00
1.882284817732863e-04	3.047385e-01	3.231795e+00
1.882322538319055e-04	3.050939e-01	3.233303e+00
1.882341398612152e-04	3.055865e-01	3.234063e+00
1.882348942729390e-04	3.067134e-01	3.234385e+00
1.882350828758700e-04	3.175413e-01	3.234617e+00
1.882354600817319e-04	1.541614e+00	3.252078e+00
1.882354912162014e-04	1.808639e+00	3.255586e+00
1.882355534851404e-04	2.373080e+00	3.263787e+00
1.882356780230184e-04	3.745203e+00	3.286195e+00
1.882359027501604e-04	4.620307e+00	3.315838e+00
1.882359537199530e-04	4.620391e+00	3.317418e+00
1.882360556595382e-04	4.619868e+00	3.319010e+00
1.882362595387085e-04	4.617150e+00	3.317967e+00
1.882366672970492e-04	4.612278e+00	3.314619e+00
1.882374828137306e-04	4.607883e+00	3.311477e+00
1.882391138470934e-04	4.607016e+00	3.310592e+00
1.882422967794176e-04	4.608531e+00	3.311168e+00
1.882476038635559e-04	4.609966e+00	3.311032e+00
1.882567956510467e-04	4.611857e+00	3.309868e+00
1.882695671058235e-04	4.612791e+00	3.306016e+00
1.882889262103964e-04	4.612581e+00	3.297352e+00
1.883166563905439e-04	4.610405e+00	3.280510e+00
1.883475529917822e-04	4.607638e+00	3.258894e+00
1.883890811158790e-04	4.604770e+00	3.231472e+00
1.884345986248981e-04	4.603584e+00	3.208671e+00
1.884878062931970e-04	4.603408e+00	3.188225e+00
1.885497743940714e-04	4.603601e+00	3.166334e+00
1.886135059677316e-04	4.603451e+00	3.142815e+00
1.886877990991792e-04	4.603281e+00	3.115075e+00
1.887774323123333e-04	4.603001e+00	3.081689e+00
1.888774323123333e-04	4.602828e+00	3.044696e+00
1.889774323123333e-04	4.602539e+00	3.007507e+00
1.890774323123333e-04	4.602353e+00	2.970470e+00
1.891774323123333e-04	4.602068e+00	2.933311e+00
1.892774323123333e-04	4.601882e+00	2.896285e+00
1.893774323123333e-04	4.601598e+00	2.859129e+00
1.894774323123333e-04	4.601411e+00	2.822113e+00
1.895774323123333e-04	4.601129e+00	2.784968e+00
1.896774323123333e-04	4.600940e+00	2.747959e+00
1.896899323123333e-04	4.600889e+00	2.743293e+00
1.897149323123333e-04	4.600829e+00	2.734024e+00
1.897258698123333e-04	4.600804e+00	2.729970e+00
1.897321198123333e-04	4.600791e+00	2.727653e+00
1.897327057498333e-04	4.600791e+00	2.727435e+00
1.897334869998333e-04	4.600792e+00	2.727146e+00
1.897336823123333e-04	4.600798e+00	2.727074e+00
1.897337311404583e-04	4.600813e+00	2.727056e+00
1.897338287967083e-04	4.600869e+00	2.727020e+00
1.897339669188276e-04	4.601272e+00	2.726973e+00
1.897340014493574e-04	4.602454e+00	2.726968e+00
1.897340705104170e-04	4.606365e+00	2.726973e+00
1.897340843597269e-04	4.607581e+00	2.726980e+00
1.897341120583469e-04	4.609201e+00	2.726994e+00
1.897341674555867e-04	4.615969e+00	2.727046e+00
1.897342439547949e-04	4.622444e+00	2.727154e+00
1.897343969532114e-04	4.625180e+00	2.727312e+00
1.897347029500443e-04	4.621014e+00	2.727279e+00
1.897352891128555e-04	4.613762e+00	2.726862e+00
1.897360981794218e-04	4.610430e+00	2.726436e+00
1.897374088504836e-04	4.608982e+00	2.725920e+00
1.897393732041864e-04	4.609197e+00	2.725194e+00
1.897429794723810e-04	4.608884e+00	2.723868e+00
1.897501920087702e-04	4.608775e+00	2.721217e+00
1.897646170815486e-04	4.607553e+00	2.716020e+00
1.897874517737115e-04	4.605800e+00	2.708035e+00
1.898112604422221e-04	4.603684e+00	2.699852e+00
1.898423042347368e-04	4.602099e+00	2.688920e+00
1.898796037095085e-04	4.600714e+00	2.675083e+00
1.899424646470138e-04	4.600252e+00	2.650713e+00
1.900424646470138e-04	4.599935e+00	2.612356e+00
1.901424646470138e-04	4.599978e+00	2.575384e+00
1.902424646470138e-04	4.599513e+00	2.538563e+00
1.903424646470138e-04	4.599477e+00	2.501432e+00
1.904424646470138e-04	4.599040e+00	2.464365e+00
1.905424646470138e-04	4.599011e+00	2.427348e+00
1.906424646470138e-04	4.598570e+00	2.390312e+00
1.907424646470138e-04	4.598539e+00	2.353273e+00
1.908424646470138e-04	4.598101e+00	2.316250e+00
1.909424646470138e-04	4.598069e+00	2.279222e+00
1.910424646470138e-04	4.597631e+00	2.242204e+00
1.911424646470138e-04	4.597598e+00	2.205182e+00
1.912424646470138e-04	4.597159e+00	2.168167e+00
1.913424646470138e-04	4.597125e+00	2.131143e+00
1.914424646470138e-04	4.596684e+00	2.094116e+00
1.915424646470138e-04	4.596644e+00	2.057064e+00
1.916424646470138e-04	4.596192e+00	2.019977e+00
1.917424646470138e-04	4.596134e+00	1.982807e+00
1.918424646470138e-04	4.595651e+00	1.945504e+00
1.919424646470138e-04	4.595537e+00	1.907968e+00
1.920424646470138e-04	4.594970e+00	1.870105e+00
1.921424646470138e-04	4.594748e+00	1.831840e+00
1.922424646470138e-04	4.594082e+00	1.793299e+00
1.922549646470138e-04	4.594121e+00	1.788482e+00
1.922580896470139e-04	4.594101e+00	1.787281e+00
1.922588708970138e-04	4.594094e+00	1.786980e+00
1.922604333970138e-04	4.594037e+00	1.786379e+00
1.922608240220139e-04	4.593769e+00	1.786224e+00
1.922609216782639e-04	4.591014e+00	1.786157e+00
1.922611169907639e-04	3.548652e+00	1.775321e+00
1.922611658188889e-04	3.172911e+00	1.768910e+00
1.922612634751389e-04	2.334168e+00	1.754099e+00
1.922612878892014e-04	2.089671e+00	1.749657e+00
1.922613367173264e-04	1.569300e+00	1.740290e+00
1.922614343735764e-04	3.885258e-01	1.719189e+00
1.922614369003732e-04	3.801631e-01	1.718617e+00
1.922614419539668e-04	3.690870e-01	1.717494e+00
1.922614520611540e-04	3.551667e-01	1.715384e+00
1.922614722755284e-04	3.382336e-01	1.711693e+00
1.922615127042772e-04	3.195839e-01	1.706136e+00
1.922615935617749e-04	3.056810e-01	1.700058e+00
1.922617552767702e-04	3.048110e-01	1.696755e+00
1.922620787067608e-04	3.044155e-01	1.696704e+00
1.922627255667420e-04	3.041123e-01	1.696519e+00
1.922640192867044e-04	3.036955e-01	1.696254e+00
1.922666067266292e-04	3.031885e-01	1.695891e+00
1.922704210855050e-04	3.028162e-01	1.695819e+00
1.922780498032565e-04	3.025465e-01	1.696940e+00
1.922886552228066e-04	3.024692e-01	1.700855e+00
1.923052193666308e-04	3.024662e-01	1.711148e+00
1.923281969495883e-04	3.025384e-01	1.731482e+00
1.923583226981805e-04	3.026708e-01	1.761049e+00
1.923913528634381e-04	3.027792e-01	1.787596e+00
1.924270611676921e-04	3.028264e-01	1.807045e+00
1.924659941054106e-04	3.028331e-01	1.822172e+00
1.925057338823613e-04	3.028247e-01	1.836025e+00
1.925559449875080e-04	3.028218e-01	1.854509e+00
1.926069813901218e-04	3.028248e-01	1.874297e+00
1.926910598456805e-04	3.028353e-01	1.907202e+00
1.927795921662481e-04	3.028429e-01	1.941505e+00
1.928795921662481e-04	3.028528e-01	1.980253e+00
1.929795921662481e-04	3.028615e-01	2.019050e+00
1.930795921662481e-04	3.028717e-01	2.057851e+00
1.931795921662481e-04	3.028802e-01	2.096613e+00
1.932795921662481e-04	3.028905e-01	2.135417e+00
1.933795921662481e-04	3.028990e-01	2.174185e+00
1.934795921662481e-04	3.029093e-01	2.212984e+00
1.935795921662481e-04	3.029178e-01	2.251752e+00
1.936795921662482e-04	3.029280e-01	2.290552e+00
1.937795921662482e-04	3.029366e-01	2.329320e+00
1.938795921662482e-04	3.029468e-01	2.368119e+00
1.939795921662482e-04	3.029554e-01	2.406886e+00
1.940795921662482e-04	3.029656e-01	2.445685e+00
1.941795921662482e-04	3.029743e-01	2.484452e+00
1.942795921662482e-04	3.029844e-01	2.523251e+00
1.943795921662482e-04	3.029931e-01	2.562018e+00
1.944795921662482e-04	3.030032e-01	2.600816e+00
1.945795921662482e-04	3.030119e-01	2.639583e+00
1.946795921662482e-04	3.030221e-01	2.678380e+00
1.947795921662482e-04	3.030308e-01	2.717148e+00
1.948795921662482e-04	3.030410e-01	2.755946e+00
1.949795921662482e-04	3.030500e-01	2.794714e+00
1.950795921662482e-04	3.030606e-01	2.833515e+00
1.951795921662482e-04	3.030702e-01	2.872290e+00
1.951920921662482e-04	3.030719e-01	2.877146e+00
1.952170921662482e-04	3.030747e-01	2.886845e+00
1.952670921662482e-04	3.030804e-01	2.906246e+00
1.952686546662482e-04	3.030806e-01	2.906852e+00
1.952690452912482e-04	3.030806e-01	2.907004e+00
1.952691429474982e-04	3.030806e-01	2.907042e+00
1.952693382599982e-04	3.030807e-01	2.907118e+00
1.952697288849982e-04	3.030806e-01	2.907269e+00
1.952697369022300e-04	3.030806e-01	2.907272e+00
1.952697529366938e-04	3.030804e-01	2.907279e+00
1.952697850056212e-04	3.030712e-01	2.907291e+00
1.952698491434760e-04	3.030120e-01	2.907315e+00
1.952698651779397e-04	3.029876e-01	2.907321e+00
1.952698972468672e-04	3.029303e-01	2.907333e+00
1.952699613847220e-04	3.027767e-01	2.907356e+00
1.952699724728400e-04	3.027367e-01	2.907360e+00
1.952699769080872e-04	3.027199e-01	2.907361e+00
1.952699780168990e-04	3.027158e-01	2.907362e+00
1.952699802345226e-04	3.027086e-01	2.907362e+00
1.952699846697698e-04	3.026963e-01	2.907364e+00
1.952699935402643e-04	3.026750e-01	2.907367e+00
1.952700112812531e-04	3.026378e-01	2.907373e+00
1.952700467632308e-04	3.025782e-01	2.907385e+00
1.952701177271861e-04	3.025030e-01	2.907409e+00
1.952702596550969e-04	3.024631e-01	2.907459e+00
1.952705435109184e-04	3.025644e-01	2.907568e+00
1.952711112225614e-04	3.028048e-01	2.907794e+00
1.952719556986166e-04	3.029196e-01	2.908124e+00
1.952732907293462e-04	3.029358e-01	2.908638e+00
1.952753333843455e-04	3.029394e-01	2.909423e+00
1.952784560329326e-04	3.029380e-01	2.910622e+00
1.952845137687367e-04	3.029456e-01	2.912940e+00
1.952966292403448e-04	3.029577e-01	2.917506e+00
1.953170961866150e-04	3.029908e-01	2.925033e+00
1.953383736251409e-04	3.030199e-01	2.932738e+00
1.953655745315246e-04	3.030545e-01	2.942722e+00
1.953968080842091e-04	3.030773e-01	2.954635e+00
1.954431520777385e-04	3.031016e-01	2.973104e+00
1.955152738923206e-04	3.031190e-01	3.002284e+00
1.956152738923206e-04	3.031476e-01	3.041797e+00
1.957152738923206e-04	3.031884e-01	3.080684e+00
1.958152738923206e-04	3.032656e-01	3.120007e+00
1.959152738923206e-04	3.033932e-01	3.159781e+00
1.960152738923206e-04	3.036721e-01	3.199747e+00
1.960277738923206e-04	3.037275e-01	3.204732e+00
1.960527738923206e-04	3.038734e-01	3.214654e+00
1.961027738923206e-04	3.048629e-01	3.234279e+00
1.961055082673206e-04	3.052416e-01	3.235343e+00
1.961070707673206e-04	3.061255e-01	3.235965e+00
1.961074613923206e-04	3.246700e-01	3.236449e+00
1.961075590485706e-04	3.458016e-01	3.236750e+00
1.961077543610706e-04	1.255048e+00	3.246373e+00
1.961078031891956e-04	1.648792e+00	3.252306e+00
1.961079008454456e-04	2.511127e+00	3.266307e+00
1.961080961579456e-04	4.615359e+00	3.303321e+00
1.961083421070290e-04	4.622724e+00	3.324132e+00
1.961088340051958e-04	4.613441e+00	3.315265e+00
1.961098178015293e-04	4.607913e+00	3.312749e+00
1.961114888408624e-04	4.606866e+00	3.310592e+00
1.961142865322463e-04	4.608652e+00	3.312400e+00
1.961193402869128e-04	4.609592e+00	3.311074e+00
1.961281615364144e-04	4.611849e+00	3.311199e+00
1.961406270310270e-04	4.612438e+00	3.306446e+00
1.961592931463325e-04	4.612778e+00	3.299663e+00
1.961819090936847e-04	4.610734e+00	3.285116e+00
1.962153522142394e-04	4.608306e+00	3.263904e+00
1.962524580814563e-04	4.605005e+00	3.236418e+00
1.962911003947022e-04	4.604168e+00	3.217300e+00
1.963348187263361e-04	4.603145e+00	3.196571e+00
1.963785710564267e-04	4.603817e+00	3.183094e+00
1.964311474510203e-04	4.603264e+00	3.161961e+00
1.964953213668741e-04	4.603741e+00	3.140527e+00
1.965846941869130e-04	4.602892e+00	3.104876e+00
1.966846941869130e-04	4.603244e+00	3.070026e+00
1.967846941869130e-04	4.602427e+00	3.030694e+00
1.968846941869130e-04	4.602774e+00	2.995815e+00
1.969846941869130e-04	4.601956e+00	2.956488e+00
1.970846941869130e-04	4.602301e+00	2.921611e+00
1.971846941869130e-04	4.601489e+00	2.882316e+00
1.972846941869130e-04	4.601826e+00	2.847419e+00
1.973846941869131e-04	4.601021e+00	2.808160e+00
1.974846941869131e-04	4.601353e+00	2.773245e+00
1.975846941869131e-04	4.600554e+00	2.734019e+00
1.976846941869131e-04	4.600879e+00	2.699088e+00
1.977846941869131e-04	4.600086e+00	2.659896e+00
1.978846941869131e-04	4.600406e+00	2.624948e+00
1.979846941869131e-04	4.599619e+00	2.585789e+00
1.980846941869131e-04	4.599933e+00	2.550825e+00
1.981846941869131e-04	4.599152e+00	2.511699e+00
1.982846941869131e-04	4.599460e+00	2.476719e+00
1.983846941869131e-04	4.598685e+00	2.437626e+00
1.984846941869131e-04	4.598987e+00	2.402631e+00
1.984971941869131e-04	4.598693e+00	2.396996e+00
1.985221941869131e-04	4.598629e+00	2.387715e+00
1.985284441869131e-04	4.598617e+00	2.385412e+00
1.985331316869131e-04	4.598607e+00	2.383676e+00
1.985393816869131e-04	4.598594e+00	2.381361e+00
1.985399676244131e-04	4.598593e+00	2.381145e+00
1.985407488744131e-04	4.598661e+00	2.380857e+00
1.985407732884756e-04	4.598673e+00	2.380848e+00
1.985408221166006e-04	4.598709e+00	2.380830e+00
1.985409197728506e-04	4.598962e+00	2.380796e+00
1.985410549059056e-04	4.605606e+00	2.380805e+00
1.985411824623243e-04	4.617738e+00	2.380927e+00
1.985412017811398e-04	4.618933e+00	2.380955e+00
1.985412404187708e-04	4.620778e+00	2.381008e+00
1.985413176940329e-04	4.622270e+00	2.381090e+00
1.985414722445569e-04	4.621404e+00	2.381145e+00
1.985417813456051e-04	4.616821e+00	2.381008e+00
1.985423995477013e-04	4.610673e+00	2.380592e+00
1.985433199933898e-04	4.607532e+00	2.380146e+00
1.985447709741033e-04	4.606791e+00	2.379591e+00
1.985470192211836e-04	4.606816e+00	2.378764e+00
1.985512046627478e-04	4.606671e+00	2.377224e+00
1.985594930460282e-04	4.606273e+00	2.374191e+00
1.985760698125889e-04	4.605027e+00	2.368258e+00
1.985988663122633e-04	4.603078e+00	2.360340e+00
1.986245480584830e-04	4.601129e+00	2.351498e+00
1.986564192753947e-04	4.599495e+00	2.340175e+00
1.986982402522649e-04	4.598401e+00	2.324480e+00
1.987689791861312e-04	4.597893e+00	2.297006e+00
1.988689791861312e-04	4.597816e+00	2.258993e+00
1.989689791861312e-04	4.597637e+00	2.222197e+00
1.990689791861312e-04	4.597365e+00	2.185327e+00
1.991689791861312e-04	4.597133e+00	2.148220e+00
1.992689791861312e-04	4.596890e+00	2.111190e+00
1.993689791861312e-04	4.596660e+00	2.074171e+00
1.994689791861312e-04	4.596405e+00	2.037099e+00
1.995689791861313e-04	4.596159e+00	1.999970e+00
1.996689791861313e-04	4.595881e+00	1.962740e+00
1.997689791861313e-04	4.595591e+00	1.925324e+00
1.998689791861313e-04	4.595242e+00	1.887625e+00
1.999689791861313e-04	4.594853e+00	1.849546e+00
2.000689791861313e-04	4.594395e+00	1.811097e+00
2.000814791861313e-04	4.594339e+00	1.806272e+00
2.001127291861312e-04	4.594194e+00	1.794228e+00
2.001252291861313e-04	4.594135e+00	1.789417e+00
2.001291354361313e-04	4.594114e+00	1.787914e+00
2.001310885611313e-04	4.594100e+00	1.787163e+00
2.001318698111313e-04	4.594091e+00	1.786863e+00
2.001334323111312e-04	4.593911e+00	1.786259e+00
2.001334811392562e-04	4.593834e+00	1.786239e+00
2.001335787955062e-04	4.592967e+00	1.786195e+00
2.001337741080063e-04	3.707968e+00	1.776994e+00
2.001338229361313e-04	3.344480e+00	1.771255e+00
2.001339205923813e-04	2.537260e+00	1.757608e+00
2.001339450064437e-04	2.303992e+00	1.753405e+00
2.001339938345687e-04	1.808312e+00	1.744507e+00
2.001340914908188e-04	6.089318e-01	1.723737e+00
2.001341117099411e-04	3.904381e-01	1.719101e+00
2.001341167647216e-04	3.754751e-01	1.717983e+00
2.001341268742828e-04	3.586434e-01	1.715835e+00
2.001341470934051e-04	3.399620e-01	1.712069e+00
2.001341875316497e-04	3.203375e-01	1.706387e+00
2.001342684081389e-04	3.057081e-01	1.700156e+00
2.001344301611173e-04	3.048186e-01	1.696759e+00
2.001347536670742e-04	3.044185e-01	1.696708e+00
2.001354006789879e-04	3.041135e-01	1.696522e+00
2.001366947028154e-04	3.036961e-01	1.696258e+00
2.001392827504704e-04	3.031888e-01	1.695894e+00
2.001431045141665e-04	3.028160e-01	1.695822e+00
2.001507480415588e-04	3.025464e-01	1.696947e+00
2.001613574500483e-04	3.024694e-01	1.700868e+00
2.001779378128399e-04	3.024665e-01	1.711179e+00
2.002009286997808e-04	3.025388e-01	1.731533e+00
2.002310626155773e-04	3.026711e-01	1.761104e+00
2.002641010535852e-04	3.027794e-01	1.787639e+00
2.002998116355810e-04	3.028264e-01	1.807073e+00
2.003387635696098e-04	3.028330e-01	1.822200e+00
2.003781909577596e-04	3.028247e-01	1.835940e+00
2.004286031224411e-04	3.028218e-01	1.854496e+00
2.004794615815222e-04	3.028247e-01	1.874214e+00
2.005761056203144e-04	3.028365e-01	1.912011e+00
2.006637272314490e-04	3.028439e-01	1.945938e+00
2.007637272314490e-04	3.028538e-01	1.984690e+00
2.008637272314490e-04	3.028625e-01	2.023490e+00
2.009637272314490e-04	3.028728e-01	2.062289e+00
2.010637272314490e-04	3.028813e-01	2.101051e+00
2.011637272314490e-04	3.028916e-01	2.139855e+00
2.012637272314490e-04	3.029001e-01	2.178623e+00
2.013637272314490e-04	3.029103e-01	2.217422e+00
